540	Q0	2111	14	986000.0	burhanai_task2_rag
540	Q0	2090	15	985000.0	burhanai_task2_rag
541	Q0	1627	2	998000.0	burhanai_task2_rag
541	Q0	1626	3	997000.0	burhanai_task2_rag
542	Q0	753	14	986000.0	burhanai_task2_rag
542	Q0	1288	15	985000.0	burhanai_task2_rag
542	Q0	2102	16	984000.0	burhanai_task2_rag
542	Q0	2097	17	983000.0	burhanai_task2_rag
542	Q0	2131	18	982000.0	burhanai_task2_rag
544	Q0	1380	5	995000.0	burhanai_task2_rag
544	Q0	343	6	994000.0	burhanai_task2_rag
544	Q0	465	7	993000.0	burhanai_task2_rag
547	Q0	1608	1	999000.0	burhanai_task2_rag
558	Q0	686	6	994000.0	burhanai_task2_rag
560	Q0	1417	13	987000.0	burhanai_task2_rag
560	Q0	1144	14	986000.0	burhanai_task2_rag
560	Q0	2218	15	985000.0	burhanai_task2_rag
561	Q0	1144	11	989000.0	burhanai_task2_rag
561	Q0	1125	12	988000.0	burhanai_task2_rag
561	Q0	1135	13	987000.0	burhanai_task2_rag
571	Q0	1078	6	994000.0	burhanai_task2_rag
571	Q0	1048	7	993000.0	burhanai_task2_rag
571	Q0	1038	8	992000.0	burhanai_task2_rag
571	Q0	1040	9	991000.0	burhanai_task2_rag
571	Q0	1036	10	990000.0	burhanai_task2_rag
571	Q0	1027	11	989000.0	burhanai_task2_rag
571	Q0	1037	12	988000.0	burhanai_task2_rag
571	Q0	1039	13	987000.0	burhanai_task2_rag
571	Q0	1004	14	986000.0	burhanai_task2_rag
571	Q0	1035	15	985000.0	burhanai_task2_rag
571	Q0	1026	16	984000.0	burhanai_task2_rag
575	Q0	982	3	997000.0	burhanai_task2_rag
575	Q0	6	4	996000.0	burhanai_task2_rag
575	Q0	1823	5	995000.0	burhanai_task2_rag
575	Q0	983	6	994000.0	burhanai_task2_rag
577	Q0	715	13	987000.0	burhanai_task2_rag
577	Q0	1762	14	986000.0	burhanai_task2_rag
577	Q0	734	15	985000.0	burhanai_task2_rag
577	Q0	730	16	984000.0	burhanai_task2_rag
577	Q0	731	17	983000.0	burhanai_task2_rag
577	Q0	735	18	982000.0	burhanai_task2_rag
580	Q0	1077	12	988000.0	burhanai_task2_rag
580	Q0	1899	13	987000.0	burhanai_task2_rag
580	Q0	1400	14	986000.0	burhanai_task2_rag
582	Q0	1541	6	994000.0	burhanai_task2_rag
582	Q0	1385	7	993000.0	burhanai_task2_rag
582	Q0	928	8	992000.0	burhanai_task2_rag
602	Q0	225	12	988000.0	burhanai_task2_rag
602	Q0	2223	13	987000.0	burhanai_task2_rag
602	Q0	28	14	986000.0	burhanai_task2_rag
602	Q0	287	15	985000.0	burhanai_task2_rag
602	Q0	58	16	984000.0	burhanai_task2_rag
602	Q0	1471	17	983000.0	burhanai_task2_rag
604	Q0	1469	10	990000.0	burhanai_task2_rag
604	Q0	13	11	989000.0	burhanai_task2_rag
604	Q0	10	12	988000.0	burhanai_task2_rag
604	Q0	2041	13	987000.0	burhanai_task2_rag
604	Q0	1124	14	986000.0	burhanai_task2_rag
604	Q0	2038	15	985000.0	burhanai_task2_rag
604	Q0	2059	16	984000.0	burhanai_task2_rag
604	Q0	2061	17	983000.0	burhanai_task2_rag
604	Q0	9	18	982000.0	burhanai_task2_rag
604	Q0	1411	19	981000.0	burhanai_task2_rag
610	Q0	2239	17	983000.0	burhanai_task2_rag
610	Q0	1841	18	982000.0	burhanai_task2_rag
613	Q0	2250	11	989000.0	burhanai_task2_rag
613	Q0	2125	12	988000.0	burhanai_task2_rag
613	Q0	2033	13	987000.0	burhanai_task2_rag
613	Q0	2032	14	986000.0	burhanai_task2_rag
613	Q0	1660	15	985000.0	burhanai_task2_rag
613	Q0	1122	16	984000.0	burhanai_task2_rag
327	Q0	-1	1	10.0	unretrieved_question
258	Q0	-1	1	10.0	unretrieved_question
557	Q0	-1	1	10.0	unretrieved_question
241	Q0	-1	1	10.0	unretrieved_question
107	Q0	-1	1	10.0	unretrieved_question
350	Q0	-1	1	10.0	unretrieved_question
376	Q0	-1	1	10.0	unretrieved_question
345	Q0	-1	1	10.0	unretrieved_question
220	Q0	-1	1	10.0	unretrieved_question
252	Q0	-1	1	10.0	unretrieved_question
257	Q0	-1	1	10.0	unretrieved_question
208	Q0	-1	1	10.0	unretrieved_question
563	Q0	-1	1	10.0	unretrieved_question
255	Q0	-1	1	10.0	unretrieved_question
137	Q0	-1	1	10.0	unretrieved_question
347	Q0	-1	1	10.0	unretrieved_question
554	Q0	-1	1	10.0	unretrieved_question
248	Q0	-1	1	10.0	unretrieved_question
207	Q0	-1	1	10.0	unretrieved_question
120	Q0	-1	1	10.0	unretrieved_question
505	Q0	-1	1	10.0	unretrieved_question
143	Q0	-1	1	10.0	unretrieved_question
352	Q0	-1	1	10.0	unretrieved_question
128	Q0	-1	1	10.0	unretrieved_question
550	Q0	-1	1	10.0	unretrieved_question
225	Q0	-1	1	10.0	unretrieved_question
108	Q0	-1	1	10.0	unretrieved_question
238	Q0	-1	1	10.0	unretrieved_question
374	Q0	-1	1	10.0	unretrieved_question
417	Q0	-1	1	10.0	unretrieved_question
155	Q0	-1	1	10.0	unretrieved_question
402	Q0	-1	1	10.0	unretrieved_question
144	Q0	-1	1	10.0	unretrieved_question
240	Q0	-1	1	10.0	unretrieved_question
373	Q0	-1	1	10.0	unretrieved_question
126	Q0	-1	1	10.0	unretrieved_question
251	Q0	-1	1	10.0	unretrieved_question
110	Q0	-1	1	10.0	unretrieved_question
243	Q0	-1	1	10.0	unretrieved_question
164	Q0	-1	1	10.0	unretrieved_question
397	Q0	-1	1	10.0	unretrieved_question
562	Q0	-1	1	10.0	unretrieved_question
576	Q0	-1	1	10.0	unretrieved_question
211	Q0	-1	1	10.0	unretrieved_question
129	Q0	-1	1	10.0	unretrieved_question
159	Q0	-1	1	10.0	unretrieved_question
342	Q0	-1	1	10.0	unretrieved_question
101	Q0	-1	1	10.0	unretrieved_question
202	Q0	-1	1	10.0	unretrieved_question
132	Q0	-1	1	10.0	unretrieved_question
217	Q0	-1	1	10.0	unretrieved_question
341	Q0	-1	1	10.0	unretrieved_question
510	Q0	-1	1	10.0	unretrieved_question
147	Q0	-1	1	10.0	unretrieved_question
552	Q0	-1	1	10.0	unretrieved_question
546	Q0	-1	1	10.0	unretrieved_question
389	Q0	-1	1	10.0	unretrieved_question
142	Q0	-1	1	10.0	unretrieved_question
122	Q0	-1	1	10.0	unretrieved_question
405	Q0	-1	1	10.0	unretrieved_question
422	Q0	-1	1	10.0	unretrieved_question
224	Q0	-1	1	10.0	unretrieved_question
249	Q0	-1	1	10.0	unretrieved_question
244	Q0	-1	1	10.0	unretrieved_question
146	Q0	-1	1	10.0	unretrieved_question
152	Q0	-1	1	10.0	unretrieved_question
568	Q0	-1	1	10.0	unretrieved_question
209	Q0	-1	1	10.0	unretrieved_question
232	Q0	-1	1	10.0	unretrieved_question
145	Q0	-1	1	10.0	unretrieved_question
545	Q0	-1	1	10.0	unretrieved_question
141	Q0	-1	1	10.0	unretrieved_question
354	Q0	-1	1	10.0	unretrieved_question
109	Q0	-1	1	10.0	unretrieved_question
535	Q0	-1	1	10.0	unretrieved_question
231	Q0	-1	1	10.0	unretrieved_question
234	Q0	-1	1	10.0	unretrieved_question
559	Q0	-1	1	10.0	unretrieved_question
212	Q0	-1	1	10.0	unretrieved_question
111	Q0	-1	1	10.0	unretrieved_question
555	Q0	-1	1	10.0	unretrieved_question
201	Q0	-1	1	10.0	unretrieved_question
304	Q0	-1	1	10.0	unretrieved_question
337	Q0	-1	1	10.0	unretrieved_question
401	Q0	-1	1	10.0	unretrieved_question
135	Q0	-1	1	10.0	unretrieved_question
570	Q0	-1	1	10.0	unretrieved_question
611	Q0	-1	1	10.0	unretrieved_question
227	Q0	-1	1	10.0	unretrieved_question
114	Q0	-1	1	10.0	unretrieved_question
235	Q0	-1	1	10.0	unretrieved_question
237	Q0	-1	1	10.0	unretrieved_question
307	Q0	-1	1	10.0	unretrieved_question
163	Q0	-1	1	10.0	unretrieved_question
343	Q0	-1	1	10.0	unretrieved_question
245	Q0	-1	1	10.0	unretrieved_question
112	Q0	-1	1	10.0	unretrieved_question
115	Q0	-1	1	10.0	unretrieved_question
426	Q0	-1	1	10.0	unretrieved_question
536	Q0	-1	1	10.0	unretrieved_question
233	Q0	-1	1	10.0	unretrieved_question
106	Q0	-1	1	10.0	unretrieved_question
